iter	MultiClass	Accuracy:use_weights=true	Accuracy:use_weights=false	MultiClass:use_weights=true	MultiClass:use_weights=false
667	0.05892731505	0.9779848075	0.9779848075	0.05892731505	0.05892731505
668	0.05892701791	0.9779848075	0.9779848075	0.05892701791	0.05892701791
669	0.0589267033	0.9779848075	0.9779848075	0.0589267033	0.0589267033
670	0.05892633023	0.9779848075	0.9779848075	0.05892633023	0.05892633023
671	0.05892603205	0.9779848075	0.9779848075	0.05892603205	0.05892603205
672	0.05892586105	0.9779848075	0.9779848075	0.05892586105	0.05892586105
673	0.05892578838	0.9779848075	0.9779848075	0.05892578838	0.05892578838
674	0.05892550933	0.9779848075	0.9779848075	0.05892550933	0.05892550933
675	0.05892537282	0.9779848075	0.9779848075	0.05892537282	0.05892537282
676	0.05892476371	0.9779848075	0.9779848075	0.05892476371	0.05892476371
677	0.05892471699	0.9779848075	0.9779848075	0.05892471699	0.05892471699
678	0.05892453403	0.9779848075	0.9779848075	0.05892453403	0.05892453403
679	0.05892436923	0.9779848075	0.9779848075	0.05892436923	0.05892436923
680	0.05892384229	0.9779848075	0.9779848075	0.05892384229	0.05892384229
681	0.05892376239	0.9779848075	0.9779848075	0.05892376239	0.05892376239
682	0.05892334101	0.9779848075	0.9779848075	0.05892334101	0.05892334101
683	0.05892326834	0.9779848075	0.9779848075	0.05892326834	0.05892326834
684	0.05892313576	0.9779848075	0.9779848075	0.05892313576	0.05892313576
685	0.05892247137	0.9779848075	0.9779848075	0.05892247137	0.05892247137
686	0.05892243257	0.9779848075	0.9779848075	0.05892243257	0.05892243257
687	0.05892225549	0.9779848075	0.9779848075	0.05892225549	0.05892225549
688	0.05892165545	0.9779848075	0.9779848075	0.05892165545	0.05892165545
689	0.05892086912	0.9779848075	0.9779848075	0.05892086912	0.05892086912
690	0.05892077952	0.9779848075	0.9779848075	0.05892077952	0.05892077952
691	0.0589206345	0.9779848075	0.9779848075	0.0589206345	0.0589206345
692	0.0589203761	0.9779848075	0.9779848075	0.0589203761	0.0589203761
693	0.05892028828	0.9779848075	0.9779848075	0.05892028828	0.05892028828
694	0.05892003842	0.9779848075	0.9779848075	0.05892003842	0.05892003842
695	0.05891938504	0.9779848075	0.9779848075	0.05891938504	0.05891938504
696	0.05891929598	0.9779848075	0.9779848075	0.05891929598	0.05891929598
697	0.0589191214	0.9779848075	0.9779848075	0.0589191214	0.0589191214
698	0.05891905167	0.9779848075	0.9779848075	0.05891905167	0.05891905167
699	0.05891900544	0.9779848075	0.9779848075	0.05891900544	0.05891900544
700	0.05891888586	0.9779848075	0.9779848075	0.05891888586	0.05891888586
701	0.0589187144	0.9779848075	0.9779848075	0.0589187144	0.0589187144
702	0.05891841881	0.9779848075	0.9779848075	0.05891841881	0.05891841881
703	0.05891825844	0.9779848075	0.9779848075	0.05891825844	0.05891825844
704	0.05891819731	0.9779848075	0.9779848075	0.05891819731	0.05891819731
705	0.05891788993	0.9779848075	0.9779848075	0.05891788993	0.05891788993
706	0.05891769048	0.9779848075	0.9779848075	0.05891769048	0.05891769048
707	0.05891758221	0.9779848075	0.9779848075	0.05891758221	0.05891758221
708	0.05891744551	0.9779848075	0.9779848075	0.05891744551	0.05891744551
709	0.05891724347	0.9779848075	0.9779848075	0.05891724347	0.05891724347
710	0.0589161627	0.9779848075	0.9779848075	0.0589161627	0.0589161627
711	0.05891604267	0.9779848075	0.9779848075	0.05891604267	0.05891604267
712	0.05891588141	0.9779848075	0.9779848075	0.05891588141	0.05891588141
713	0.05891585862	0.9779848075	0.9779848075	0.05891585862	0.05891585862
714	0.05891561509	0.9779848075	0.9779848075	0.05891561509	0.05891561509
715	0.05891485773	0.9779848075	0.9779848075	0.05891485773	0.05891485773
716	0.05891477272	0.9779848075	0.9779848075	0.05891477272	0.05891477272
717	0.05891447933	0.9779848075	0.9779848075	0.05891447933	0.05891447933
718	0.05891413753	0.9779848075	0.9779848075	0.05891413753	0.05891413753
719	0.05891391042	0.9779848075	0.9779848075	0.05891391042	0.05891391042
720	0.05891381909	0.9779848075	0.9779848075	0.05891381909	0.05891381909
721	0.05891375451	0.9779848075	0.9779848075	0.05891375451	0.05891375451
722	0.05891300566	0.9779848075	0.9779848075	0.05891300566	0.05891300566
723	0.05891292046	0.9779848075	0.9779848075	0.05891292046	0.05891292046
724	0.05891279263	0.9779848075	0.9779848075	0.05891279263	0.05891279263
725	0.0589127418	0.9779848075	0.9779848075	0.0589127418	0.0589127418
726	0.05891261048	0.9779848075	0.9779848075	0.05891261048	0.05891261048
727	0.05891212234	0.9779848075	0.9779848075	0.05891212234	0.05891212234
728	0.05891177476	0.9779848075	0.9779848075	0.05891177476	0.05891177476
729	0.05891173184	0.9779848075	0.9779848075	0.05891173184	0.05891173184
730	0.05891131701	0.9779848075	0.9779848075	0.05891131701	0.05891131701
731	0.05891124875	0.9779848075	0.9779848075	0.05891124875	0.05891124875
732	0.0589112014	0.9779848075	0.9779848075	0.0589112014	0.0589112014
733	0.05891109209	0.9779848075	0.9779848075	0.05891109209	0.05891109209
734	0.05891083904	0.9779848075	0.9779848075	0.05891083904	0.05891083904
735	0.05891070714	0.9779848075	0.9779848075	0.05891070714	0.05891070714
736	0.05890933415	0.9779848075	0.9779848075	0.05890933415	0.05890933415
737	0.05890920159	0.9779848075	0.9779848075	0.05890920159	0.05890920159
738	0.05890904644	0.9779848075	0.9779848075	0.05890904644	0.05890904644
739	0.05890870448	0.9779848075	0.9779848075	0.05890870448	0.05890870448
740	0.05890840598	0.9779848075	0.9779848075	0.05890840598	0.05890840598
741	0.05890806516	0.9779848075	0.9779848075	0.05890806516	0.05890806516
742	0.05890720963	0.9779848075	0.9779848075	0.05890720963	0.05890720963
743	0.0589071587	0.9779848075	0.9779848075	0.0589071587	0.0589071587
744	0.05890713059	0.9779848075	0.9779848075	0.05890713059	0.05890713059
745	0.05890688109	0.9779848075	0.9779848075	0.05890688109	0.05890688109
746	0.05890666336	0.9779848075	0.9779848075	0.05890666336	0.05890666336
747	0.0589064321	0.9779848075	0.9779848075	0.0589064321	0.0589064321
748	0.05890582078	0.9779848075	0.9779848075	0.05890582078	0.05890582078
749	0.05890570116	0.9779848075	0.9779848075	0.05890570116	0.05890570116
750	0.05890557481	0.9779848075	0.9779848075	0.05890557481	0.05890557481
751	0.05890512816	0.9779848075	0.9779848075	0.05890512816	0.05890512816
752	0.05890509411	0.9779848075	0.9779848075	0.05890509411	0.05890509411
753	0.05890491147	0.9779848075	0.9779848075	0.05890491147	0.05890491147
754	0.0589048165	0.9779848075	0.9779848075	0.0589048165	0.0589048165
755	0.0589046606	0.9779848075	0.9779848075	0.0589046606	0.0589046606
756	0.05890459902	0.9779848075	0.9779848075	0.05890459902	0.05890459902
757	0.05890445556	0.9779848075	0.9779848075	0.05890445556	0.05890445556
758	0.05890429594	0.9779848075	0.9779848075	0.05890429594	0.05890429594
759	0.05890425256	0.9779848075	0.9779848075	0.05890425256	0.05890425256
760	0.05890391088	0.9779848075	0.9779848075	0.05890391088	0.05890391088
761	0.05890367591	0.9779848075	0.9779848075	0.05890367591	0.05890367591
762	0.05890331795	0.9779848075	0.9779848075	0.05890331795	0.05890331795
763	0.05890297768	0.9779848075	0.9779848075	0.05890297768	0.05890297768
764	0.05890275985	0.9779848075	0.9779848075	0.05890275985	0.05890275985
765	0.05890262757	0.9779848075	0.9779848075	0.05890262757	0.05890262757
766	0.05890249326	0.9779848075	0.9779848075	0.05890249326	0.05890249326
767	0.05890243414	0.9779848075	0.9779848075	0.05890243414	0.05890243414
768	0.05890225708	0.9779848075	0.9779848075	0.05890225708	0.05890225708
769	0.05890109941	0.9779848075	0.9779848075	0.05890109941	0.05890109941
770	0.05890106347	0.9779848075	0.9779848075	0.05890106347	0.05890106347
771	0.05890103933	0.9779848075	0.9779848075	0.05890103933	0.05890103933
772	0.05890095876	0.9779848075	0.9779848075	0.05890095876	0.05890095876
773	0.05890080543	0.9779848075	0.9779848075	0.05890080543	0.05890080543
774	0.05890054385	0.9779848075	0.9779848075	0.05890054385	0.05890054385
775	0.05890043884	0.9779848075	0.9779848075	0.05890043884	0.05890043884
776	0.05890019916	0.9779848075	0.9779848075	0.05890019916	0.05890019916
777	0.05889993646	0.9779848075	0.9779848075	0.05889993646	0.05889993646
778	0.05889984117	0.9779848075	0.9779848075	0.05889984117	0.05889984117
779	0.05889978659	0.9779848075	0.9779848075	0.05889978659	0.05889978659
780	0.05889968064	0.9779848075	0.9779848075	0.05889968064	0.05889968064
781	0.05889950091	0.9779848075	0.9779848075	0.05889950091	0.05889950091
782	0.05889916748	0.9779848075	0.9779848075	0.05889916748	0.05889916748
783	0.05889905865	0.9779848075	0.9779848075	0.05889905865	0.05889905865
784	0.05889880632	0.9779848075	0.9779848075	0.05889880632	0.05889880632
785	0.05889867725	0.9779848075	0.9779848075	0.05889867725	0.05889867725
786	0.0588978304	0.9779848075	0.9779848075	0.0588978304	0.0588978304
787	0.05889717721	0.9779848075	0.9779848075	0.05889717721	0.05889717721
788	0.05889682473	0.9779848075	0.9779848075	0.05889682473	0.05889682473
789	0.05889678826	0.9779848075	0.9779848075	0.05889678826	0.05889678826
790	0.05889612146	0.9779848075	0.9779848075	0.05889612146	0.05889612146
791	0.05889601408	0.9779848075	0.9779848075	0.05889601408	0.05889601408
792	0.05889583627	0.9779848075	0.9779848075	0.05889583627	0.05889583627
793	0.05889575465	0.9779848075	0.9779848075	0.05889575465	0.05889575465
794	0.05889567645	0.9779848075	0.9779848075	0.05889567645	0.05889567645
795	0.05889553975	0.9779848075	0.9779848075	0.05889553975	0.05889553975
796	0.05889511197	0.9779848075	0.9779848075	0.05889511197	0.05889511197
797	0.0588947264	0.9779848075	0.9779848075	0.0588947264	0.0588947264
798	0.05889453883	0.9779848075	0.9779848075	0.05889453883	0.05889453883
799	0.05889403349	0.9779848075	0.9779848075	0.05889403349	0.05889403349
800	0.05889394248	0.9779848075	0.9779848075	0.05889394248	0.05889394248
801	0.05889360016	0.9779848075	0.9779848075	0.05889360016	0.05889360016
802	0.05889350119	0.9779848075	0.9779848075	0.05889350119	0.05889350119
803	0.05889330188	0.9779848075	0.9779848075	0.05889330188	0.05889330188
804	0.05889325095	0.9779848075	0.9779848075	0.05889325095	0.05889325095
805	0.05889320532	0.9779848075	0.9779848075	0.05889320532	0.05889320532
806	0.05889273382	0.9779848075	0.9779848075	0.05889273382	0.05889273382
807	0.05889264239	0.9779848075	0.9779848075	0.05889264239	0.05889264239
808	0.05889257483	0.9779848075	0.9779848075	0.05889257483	0.05889257483
809	0.05889202033	0.9779848075	0.9779848075	0.05889202033	0.05889202033
810	0.05889186788	0.9779848075	0.9779848075	0.05889186788	0.05889186788
811	0.05889179164	0.9779848075	0.9779848075	0.05889179164	0.05889179164
812	0.05889166884	0.9779848075	0.9779848075	0.05889166884	0.05889166884
813	0.05889140963	0.9779848075	0.9779848075	0.05889140963	0.05889140963
814	0.05889135346	0.9779848075	0.9779848075	0.05889135346	0.05889135346
815	0.05889131853	0.9779848075	0.9779848075	0.05889131853	0.05889131853
816	0.05889126357	0.9779848075	0.9779848075	0.05889126357	0.05889126357
817	0.05889118789	0.9779848075	0.9779848075	0.05889118789	0.05889118789
818	0.05889108673	0.9779848075	0.9779848075	0.05889108673	0.05889108673
819	0.05889095221	0.9779848075	0.9779848075	0.05889095221	0.05889095221
820	0.0588908709	0.9779848075	0.9779848075	0.0588908709	0.0588908709
821	0.05889085534	0.9779848075	0.9779848075	0.05889085534	0.05889085534
822	0.05889056272	0.9779848075	0.9779848075	0.05889056272	0.05889056272
823	0.05889046081	0.9779848075	0.9779848075	0.05889046081	0.05889046081
824	0.05889025076	0.9779848075	0.9779848075	0.05889025076	0.05889025076
825	0.05889017276	0.9779848075	0.9779848075	0.05889017276	0.05889017276
826	0.05888981639	0.9779848075	0.9779848075	0.05888981639	0.05888981639
827	0.05888972686	0.9779848075	0.9779848075	0.05888972686	0.05888972686
828	0.05888968915	0.9779848075	0.9779848075	0.05888968915	0.05888968915
829	0.05888956526	0.9779848075	0.9779848075	0.05888956526	0.05888956526
830	0.05888936584	0.9779848075	0.9779848075	0.05888936584	0.05888936584
831	0.05888920078	0.9779848075	0.9779848075	0.05888920078	0.05888920078
832	0.05888910374	0.9779848075	0.9779848075	0.05888910374	0.05888910374
833	0.05888894445	0.9779848075	0.9779848075	0.05888894445	0.05888894445
834	0.05888886242	0.9779848075	0.9779848075	0.05888886242	0.05888886242
835	0.05888863407	0.9779848075	0.9779848075	0.05888863407	0.05888863407
836	0.05888858048	0.9779848075	0.9779848075	0.05888858048	0.05888858048
837	0.05888841996	0.9779848075	0.9779848075	0.05888841996	0.05888841996
838	0.05888838349	0.9779848075	0.9779848075	0.05888838349	0.05888838349
839	0.058888271	0.9779848075	0.9779848075	0.058888271	0.058888271
840	0.05888787034	0.9779848075	0.9779848075	0.05888787034	0.05888787034
841	0.05888771417	0.9779848075	0.9779848075	0.05888771417	0.05888771417
842	0.05888755395	0.9779848075	0.9779848075	0.05888755395	0.05888755395
843	0.05888750252	0.9779848075	0.9779848075	0.05888750252	0.05888750252
844	0.05888745948	0.9779848075	0.9779848075	0.05888745948	0.05888745948
845	0.05888730978	0.9779848075	0.9779848075	0.05888730978	0.05888730978
846	0.05888702915	0.9779848075	0.9779848075	0.05888702915	0.05888702915
847	0.05888675925	0.9779848075	0.9779848075	0.05888675925	0.05888675925
848	0.05888627561	0.9779848075	0.9779848075	0.05888627561	0.05888627561
849	0.05888619098	0.9779848075	0.9779848075	0.05888619098	0.05888619098
850	0.05888612614	0.9779848075	0.9779848075	0.05888612614	0.05888612614
851	0.05888609361	0.9779848075	0.9779848075	0.05888609361	0.05888609361
852	0.05888600932	0.9779848075	0.9779848075	0.05888600932	0.05888600932
853	0.05888593436	0.9779848075	0.9779848075	0.05888593436	0.05888593436
854	0.05888587091	0.9779848075	0.9779848075	0.05888587091	0.05888587091
855	0.05888569612	0.9779848075	0.9779848075	0.05888569612	0.05888569612
856	0.05888559759	0.9779848075	0.9779848075	0.05888559759	0.05888559759
857	0.05888553113	0.9779848075	0.9779848075	0.05888553113	0.05888553113
858	0.05888545302	0.9779848075	0.9779848075	0.05888545302	0.05888545302
859	0.05888534563	0.9779848075	0.9779848075	0.05888534563	0.05888534563
860	0.05888526163	0.9779848075	0.9779848075	0.05888526163	0.05888526163
861	0.05888511686	0.9779848075	0.9779848075	0.05888511686	0.05888511686
862	0.05888496544	0.9779848075	0.9779848075	0.05888496544	0.05888496544
863	0.05888480302	0.9779848075	0.9779848075	0.05888480302	0.05888480302
864	0.05888474141	0.9779848075	0.9779848075	0.05888474141	0.05888474141
865	0.05888467348	0.9779848075	0.9779848075	0.05888467348	0.05888467348
866	0.05888463297	0.9779848075	0.9779848075	0.05888463297	0.05888463297
867	0.05888459129	0.9779848075	0.9779848075	0.05888459129	0.05888459129
868	0.05888444297	0.9779848075	0.9779848075	0.05888444297	0.05888444297
869	0.05888422164	0.9779848075	0.9779848075	0.05888422164	0.05888422164
870	0.05888414852	0.9779848075	0.9779848075	0.05888414852	0.05888414852
871	0.0588839636	0.9779848075	0.9779848075	0.0588839636	0.0588839636
872	0.05888392497	0.9779848075	0.9779848075	0.05888392497	0.05888392497
873	0.05888387738	0.9779848075	0.9779848075	0.05888387738	0.05888387738
874	0.05888377104	0.9779848075	0.9779848075	0.05888377104	0.05888377104
875	0.05888368008	0.9779848075	0.9779848075	0.05888368008	0.05888368008
876	0.05888360366	0.9779848075	0.9779848075	0.05888360366	0.05888360366
877	0.05888344399	0.9779848075	0.9779848075	0.05888344399	0.05888344399
878	0.05888336567	0.9779848075	0.9779848075	0.05888336567	0.05888336567
879	0.05888329851	0.9779848075	0.9779848075	0.05888329851	0.05888329851
880	0.05888295575	0.9779848075	0.9779848075	0.05888295575	0.05888295575
881	0.05888279007	0.9779848075	0.9779848075	0.05888279007	0.05888279007
882	0.05888272175	0.9779848075	0.9779848075	0.05888272175	0.05888272175
883	0.05888266771	0.9779848075	0.9779848075	0.05888266771	0.05888266771
884	0.05888254179	0.9779848075	0.9779848075	0.05888254179	0.05888254179
885	0.05888247021	0.9779848075	0.9779848075	0.05888247021	0.05888247021
886	0.0588824124	0.9779848075	0.9779848075	0.0588824124	0.0588824124
887	0.05888236481	0.9779848075	0.9779848075	0.05888236481	0.05888236481
888	0.05888226753	0.9779848075	0.9779848075	0.05888226753	0.05888226753
889	0.05888219899	0.9779848075	0.9779848075	0.05888219899	0.05888219899
890	0.05888213612	0.9779848075	0.9779848075	0.05888213612	0.05888213612
891	0.05888205133	0.9779848075	0.9779848075	0.05888205133	0.05888205133
892	0.05888202207	0.9779848075	0.9779848075	0.05888202207	0.05888202207
893	0.05888196424	0.9779848075	0.9779848075	0.05888196424	0.05888196424
894	0.05888166907	0.9779848075	0.9779848075	0.05888166907	0.05888166907
895	0.05888159386	0.9779848075	0.9779848075	0.05888159386	0.05888159386
896	0.05888155945	0.9779848075	0.9779848075	0.05888155945	0.05888155945
897	0.05888149232	0.9779848075	0.9779848075	0.05888149232	0.05888149232
898	0.05888137038	0.9779848075	0.9779848075	0.05888137038	0.05888137038
899	0.05888107532	0.9779848075	0.9779848075	0.05888107532	0.05888107532
900	0.05888102023	0.9779848075	0.9779848075	0.05888102023	0.05888102023
901	0.05888065136	0.9779848075	0.9779848075	0.05888065136	0.05888065136
902	0.05888056487	0.9779848075	0.9779848075	0.05888056487	0.05888056487
903	0.05888033481	0.9779848075	0.9779848075	0.05888033481	0.05888033481
904	0.05888009924	0.9779848075	0.9779848075	0.05888009924	0.05888009924
905	0.05887985059	0.9779848075	0.9779848075	0.05887985059	0.05887985059
906	0.05887979622	0.9779848075	0.9779848075	0.05887979622	0.05887979622
907	0.05887967026	0.9779848075	0.9779848075	0.05887967026	0.05887967026
908	0.05887943576	0.9779848075	0.9779848075	0.05887943576	0.05887943576
909	0.05887888578	0.9779848075	0.9779848075	0.05887888578	0.05887888578
910	0.05887878049	0.9779848075	0.9779848075	0.05887878049	0.05887878049
911	0.05887837159	0.9779848075	0.9779848075	0.05887837159	0.05887837159
912	0.05887833571	0.9779848075	0.9779848075	0.05887833571	0.05887833571
913	0.0588782055	0.9779848075	0.9779848075	0.0588782055	0.0588782055
914	0.05887802978	0.9779848075	0.9779848075	0.05887802978	0.05887802978
915	0.05887778845	0.9779848075	0.9779848075	0.05887778845	0.05887778845
916	0.05887765442	0.9779848075	0.9779848075	0.05887765442	0.05887765442
917	0.05887758263	0.9779848075	0.9779848075	0.05887758263	0.05887758263
918	0.05887707162	0.9779848075	0.9779848075	0.05887707162	0.05887707162
919	0.05887689929	0.9779848075	0.9779848075	0.05887689929	0.05887689929
920	0.05887648288	0.9779848075	0.9779848075	0.05887648288	0.05887648288
921	0.05887633814	0.9779848075	0.9779848075	0.05887633814	0.05887633814
922	0.05887629004	0.9779848075	0.9779848075	0.05887629004	0.05887629004
923	0.05887627208	0.9779848075	0.9779848075	0.05887627208	0.05887627208
924	0.0588762363	0.9779848075	0.9779848075	0.0588762363	0.0588762363
925	0.05887606225	0.9779848075	0.9779848075	0.05887606225	0.05887606225
926	0.05887596965	0.9779848075	0.9779848075	0.05887596965	0.05887596965
927	0.05887592026	0.9779848075	0.9779848075	0.05887592026	0.05887592026
928	0.05887585476	0.9779848075	0.9779848075	0.05887585476	0.05887585476
929	0.05887555049	0.9779848075	0.9779848075	0.05887555049	0.05887555049
930	0.05887553055	0.9779848075	0.9779848075	0.05887553055	0.05887553055
931	0.05887544153	0.9779848075	0.9779848075	0.05887544153	0.05887544153
932	0.0588754012	0.9779848075	0.9779848075	0.0588754012	0.0588754012
933	0.05887526852	0.9779848075	0.9779848075	0.05887526852	0.05887526852
934	0.05887508318	0.9779848075	0.9779848075	0.05887508318	0.05887508318
935	0.05887500661	0.9779848075	0.9779848075	0.05887500661	0.05887500661
936	0.05887481654	0.9779848075	0.9779848075	0.05887481654	0.05887481654
937	0.05887467496	0.9779848075	0.9779848075	0.05887467496	0.05887467496
938	0.05887455433	0.9779848075	0.9779848075	0.05887455433	0.05887455433
939	0.05887435353	0.9779848075	0.9779848075	0.05887435353	0.05887435353
940	0.05887409872	0.9779848075	0.9779848075	0.05887409872	0.05887409872
941	0.05887406816	0.9779848075	0.9779848075	0.05887406816	0.05887406816
942	0.05887401245	0.9779848075	0.9779848075	0.05887401245	0.05887401245
943	0.05887392597	0.9779848075	0.9779848075	0.05887392597	0.05887392597
944	0.05887389013	0.9779848075	0.9779848075	0.05887389013	0.05887389013
945	0.05887364312	0.9779848075	0.9779848075	0.05887364312	0.05887364312
946	0.05887360455	0.9779848075	0.9779848075	0.05887360455	0.05887360455
947	0.05887353981	0.9779848075	0.9779848075	0.05887353981	0.05887353981
948	0.05887340796	0.9779848075	0.9779848075	0.05887340796	0.05887340796
949	0.05887331782	0.9779848075	0.9779848075	0.05887331782	0.05887331782
950	0.05887324074	0.9779848075	0.9779848075	0.05887324074	0.05887324074
951	0.05887317294	0.9779848075	0.9779848075	0.05887317294	0.05887317294
952	0.0588706709	0.9779848075	0.9779848075	0.0588706709	0.0588706709
953	0.05887060745	0.9779848075	0.9779848075	0.05887060745	0.05887060745
954	0.05887050166	0.9779848075	0.9779848075	0.05887050166	0.05887050166
955	0.05887008803	0.9779848075	0.9779848075	0.05887008803	0.05887008803
956	0.05887005054	0.9779848075	0.9779848075	0.05887005054	0.05887005054
957	0.05886992089	0.9779848075	0.9779848075	0.05886992089	0.05886992089
958	0.05886947494	0.9779848075	0.9779848075	0.05886947494	0.05886947494
959	0.05886937521	0.9779848075	0.9779848075	0.05886937521	0.05886937521
960	0.05886936232	0.9779848075	0.9779848075	0.05886936232	0.05886936232
961	0.05886924941	0.9779848075	0.9779848075	0.05886924941	0.05886924941
962	0.05886915447	0.9779848075	0.9779848075	0.05886915447	0.05886915447
963	0.05886905713	0.9779848075	0.9779848075	0.05886905713	0.05886905713
964	0.05886903523	0.9779848075	0.9779848075	0.05886903523	0.05886903523
965	0.05886811291	0.9779848075	0.9779848075	0.05886811291	0.05886811291
966	0.05886806762	0.9779848075	0.9779848075	0.05886806762	0.05886806762
967	0.05886795096	0.9779848075	0.9779848075	0.05886795096	0.05886795096
968	0.05886792786	0.9779848075	0.9779848075	0.05886792786	0.05886792786
969	0.05886785306	0.9779848075	0.9779848075	0.05886785306	0.05886785306
970	0.05886774844	0.9779848075	0.9779848075	0.05886774844	0.05886774844
971	0.05886766553	0.9779848075	0.9779848075	0.05886766553	0.05886766553
972	0.05886755977	0.9779848075	0.9779848075	0.05886755977	0.05886755977
973	0.05886753043	0.9779848075	0.9779848075	0.05886753043	0.05886753043
974	0.05886743269	0.9779889224	0.9779889224	0.05886743269	0.05886743269
975	0.05886733026	0.9779889224	0.9779889224	0.05886733026	0.05886733026
976	0.05886724394	0.9779889224	0.9779889224	0.05886724394	0.05886724394
977	0.05886701724	0.9779889224	0.9779889224	0.05886701724	0.05886701724
978	0.05886667573	0.9779889224	0.9779889224	0.05886667573	0.05886667573
979	0.05886654919	0.9779889224	0.9779889224	0.05886654919	0.05886654919
980	0.05886453299	0.9779889224	0.9779889224	0.05886453299	0.05886453299
981	0.05886434765	0.9779889224	0.9779889224	0.05886434765	0.05886434765
982	0.05886423476	0.9779889224	0.9779889224	0.05886423476	0.05886423476
983	0.05886418537	0.9779889224	0.9779889224	0.05886418537	0.05886418537
984	0.05886409823	0.9779889224	0.9779889224	0.05886409823	0.05886409823
985	0.05886406011	0.9779889224	0.9779889224	0.05886406011	0.05886406011
986	0.05886402514	0.9779889224	0.9779889224	0.05886402514	0.05886402514
987	0.05886386841	0.9779889224	0.9779889224	0.05886386841	0.05886386841
988	0.05886383781	0.9779889224	0.9779889224	0.05886383781	0.05886383781
989	0.05886381893	0.9779889224	0.9779889224	0.05886381893	0.05886381893
990	0.05886376371	0.9779889224	0.9779889224	0.05886376371	0.05886376371
991	0.05886372875	0.9779889224	0.9779889224	0.05886372875	0.05886372875
992	0.05886326124	0.9779848075	0.9779848075	0.05886326124	0.05886326124
993	0.0588632307	0.9779848075	0.9779848075	0.0588632307	0.0588632307
994	0.05886319943	0.9779848075	0.9779848075	0.05886319943	0.05886319943
995	0.05886318705	0.9779848075	0.9779848075	0.05886318705	0.05886318705
996	0.05886316488	0.9779848075	0.9779848075	0.05886316488	0.05886316488
997	0.0588630721	0.9779848075	0.9779848075	0.0588630721	0.0588630721
998	0.05886300098	0.9779848075	0.9779848075	0.05886300098	0.05886300098
999	0.05886292753	0.9779848075	0.9779848075	0.05886292753	0.05886292753
